-0.152 0.084 0.000
-0.123 0.084 0.000
-0.094 0.084 0.000
-0.065 0.084 0.000
-0.036 0.084 0.000
-0.007 0.084 0.000
0.022 0.084 0.000
0.051 0.084 0.000
0.080 0.084 0.000
0.109 0.084 0.000
0.138 0.084 0.000
0.167 0.084 0.000
0.196 0.084 0.000
0.225 0.084 0.000
0.254 0.084 0.000
0.283 0.084 0.000
0.312 0.084 0.000
0.341 0.084 0.000
0.370 0.084 0.000
0.399 0.084 0.000
0.428 0.084 0.000
0.457 0.084 0.000
0.486 0.084 0.000
0.515 0.084 0.000
0.544 0.084 0.000
0.573 0.084 0.000
0.602 0.084 0.000
0.632 0.084 0.000
0.661 0.084 0.000
0.690 0.084 0.000
0.719 0.084 0.000
0.748 0.084 0.000
0.777 0.084 0.000
0.806 0.084 0.000
0.835 0.084 0.000
0.864 0.084 0.000
0.893 0.084 0.000
0.922 0.084 0.000
0.951 0.084 0.000
0.980 0.084 0.000
1.009 0.084 0.000
1.038 0.084 0.000
1.067 0.084 0.000
1.096 0.084 0.000
1.125 0.084 0.000
-0.298 0.105 0.000
-0.269 0.105 0.000
-0.239 0.105 0.000
-0.210 0.105 0.000
-0.181 0.105 0.000
-0.152 0.105 0.000
-0.123 0.105 0.000
-0.094 0.105 0.000
-0.065 0.105 0.000
-0.036 0.105 0.000
-0.007 0.105 0.000
0.022 0.105 0.000
0.051 0.105 0.000
0.080 0.105 0.000
0.109 0.105 0.000
0.138 0.105 0.000
0.167 0.105 0.000
0.196 0.105 0.000
0.225 0.105 0.000
0.254 0.105 0.000
0.283 0.105 0.000
0.312 0.105 0.000
0.341 0.105 0.000
0.370 0.105 0.000
0.399 0.105 0.000
0.428 0.105 0.000
0.457 0.105 0.000
0.486 0.105 0.000
0.515 0.105 0.000
0.544 0.105 0.000
0.573 0.105 0.000
0.602 0.105 0.000
0.632 0.105 0.000
0.661 0.105 0.000
0.690 0.105 0.000
0.719 0.105 0.000
0.748 0.105 0.000
0.777 0.105 0.000
0.806 0.105 0.000
0.835 0.105 0.000
0.864 0.105 0.000
0.893 0.105 0.000
0.922 0.105 0.000
0.951 0.105 0.000
0.980 0.105 0.000
1.009 0.105 0.000
1.038 0.105 0.000
1.067 0.105 0.000
1.096 0.105 0.000
1.125 0.105 0.000
-0.298 0.126 0.000
-0.269 0.126 0.000
-0.239 0.126 0.000
-0.210 0.126 0.000
-0.181 0.126 0.000
-0.152 0.126 0.000
-0.123 0.126 0.000
-0.094 0.126 0.000
-0.065 0.126 0.000
-0.036 0.126 0.000
-0.007 0.126 0.000
0.022 0.126 0.000
0.051 0.126 0.000
0.080 0.126 0.000
0.109 0.126 0.000
0.138 0.126 0.000
0.167 0.126 0.000
0.196 0.126 0.000
0.225 0.126 0.000
0.254 0.126 0.000
0.283 0.126 0.000
0.312 0.126 0.000
0.341 0.126 0.000
0.370 0.126 0.000
0.399 0.126 0.000
0.428 0.126 0.000
0.457 0.126 0.000
0.486 0.126 0.000
0.515 0.126 0.000
0.544 0.126 0.000
0.573 0.126 0.000
0.602 0.126 0.000
0.632 0.126 0.000
0.661 0.126 0.000
0.690 0.126 0.000
0.719 0.126 0.000
0.748 0.126 0.000
0.777 0.126 0.000
0.806 0.126 0.000
0.835 0.126 0.000
0.864 0.126 0.000
0.893 0.126 0.000
0.922 0.126 0.000
0.951 0.126 0.000
0.980 0.126 0.000
1.009 0.126 0.000
1.038 0.126 0.000
1.067 0.126 0.000
1.096 0.126 0.000
1.125 0.126 0.000
-0.298 0.147 0.000
-0.269 0.147 0.000
-0.239 0.147 0.000
-0.210 0.147 0.000
-0.181 0.147 0.000
-0.152 0.147 0.000
-0.123 0.147 0.000
-0.094 0.147 0.000
-0.065 0.147 0.000
-0.036 0.147 0.000
-0.007 0.147 0.000
0.022 0.147 0.000
0.051 0.147 0.000
0.080 0.147 0.000
0.109 0.147 0.000
0.138 0.147 0.000
0.167 0.147 0.000
0.196 0.147 0.000
0.225 0.147 0.000
0.254 0.147 0.000
0.283 0.147 0.000
0.312 0.147 0.000
0.341 0.147 0.000
0.370 0.147 0.000
0.399 0.147 0.000
0.428 0.147 0.000
0.457 0.147 0.000
0.486 0.147 0.000
0.515 0.147 0.000
0.544 0.147 0.000
0.573 0.147 0.000
0.602 0.147 0.000
0.632 0.147 0.000
0.661 0.147 0.000
0.690 0.147 0.000
0.719 0.147 0.000
0.748 0.147 0.000
0.777 0.147 0.000
0.806 0.147 0.000
0.835 0.147 0.000
0.864 0.147 0.000
0.893 0.147 0.000
0.922 0.147 0.000
0.951 0.147 0.000
0.980 0.147 0.000
1.009 0.147 0.000
1.038 0.147 0.000
1.067 0.147 0.000
1.096 0.147 0.499
1.125 0.147 1.000
-0.298 0.168 0.000
-0.269 0.168 0.000
-0.239 0.168 0.000
-0.210 0.168 0.000
-0.181 0.168 0.000
-0.152 0.168 0.000
-0.123 0.168 0.000
-0.094 0.168 0.000
-0.065 0.168 0.000
-0.036 0.168 0.000
-0.007 0.168 0.000
0.022 0.168 0.000
0.051 0.168 0.000
0.080 0.168 0.000
0.109 0.168 0.000
0.138 0.168 0.000
0.167 0.168 0.000
0.196 0.168 0.000
0.225 0.168 0.000
0.254 0.168 0.000
0.283 0.168 0.000
0.312 0.168 0.000
0.341 0.168 0.000
0.370 0.168 0.000
0.399 0.168 0.000
0.428 0.168 0.000
0.457 0.168 0.000
0.486 0.168 0.000
0.515 0.168 0.000
0.544 0.168 0.000
0.573 0.168 0.000
0.602 0.168 0.000
0.632 0.168 0.000
0.661 0.168 0.000
0.690 0.168 0.000
0.719 0.168 0.000
0.748 0.168 0.000
0.777 0.168 0.000
0.806 0.168 0.000
0.835 0.168 0.000
0.864 0.168 0.000
0.893 0.168 0.000
0.922 0.168 0.000
0.951 0.168 0.000
0.980 0.168 0.000
1.009 0.168 0.000
1.038 0.168 0.000
1.067 0.168 1.000
1.096 0.168 1.000
1.125 0.168 1.000
-0.298 0.189 0.000
-0.269 0.189 0.000
-0.239 0.189 0.000
-0.210 0.189 0.000
-0.181 0.189 0.000
-0.152 0.189 0.000
-0.123 0.189 0.000
-0.094 0.189 0.000
-0.065 0.189 0.000
-0.036 0.189 0.000
-0.007 0.189 0.000
0.022 0.189 0.000
0.051 0.189 0.000
0.080 0.189 0.000
0.109 0.189 0.000
0.138 0.189 0.000
0.167 0.189 0.000
0.196 0.189 0.000
0.225 0.189 0.000
0.254 0.189 0.000
0.283 0.189 0.000
0.312 0.189 0.000
0.341 0.189 0.000
0.370 0.189 0.000
0.399 0.189 0.000
0.428 0.189 0.000
0.457 0.189 0.000
0.486 0.189 0.000
0.515 0.189 0.000
0.544 0.189 0.000
0.573 0.189 0.000
0.602 0.189 0.000
0.632 0.189 0.000
0.661 0.189 0.000
0.690 0.189 0.000
0.719 0.189 0.000
0.748 0.189 0.000
0.777 0.189 0.000
0.806 0.189 0.000
0.835 0.189 0.000
0.864 0.189 0.000
0.893 0.189 0.000
0.922 0.189 0.000
0.951 0.189 0.000
0.980 0.189 0.000
1.009 0.189 0.508
1.038 0.189 1.000
1.067 0.189 1.000
1.096 0.189 1.000
1.125 0.189 1.000
-0.298 0.211 0.000
-0.269 0.211 0.000
-0.239 0.211 0.000
-0.210 0.211 0.000
-0.181 0.211 0.000
-0.152 0.211 0.000
-0.123 0.211 0.000
-0.094 0.211 0.000
-0.065 0.211 0.000
-0.036 0.211 0.000
-0.007 0.211 0.000
0.022 0.211 0.000
0.051 0.211 0.000
0.080 0.211 0.000
0.109 0.211 0.000
0.138 0.211 0.000
0.167 0.211 0.000
0.196 0.211 0.000
0.225 0.211 0.000
0.254 0.211 0.000
0.283 0.211 0.000
0.312 0.211 0.000
0.341 0.211 0.000
0.370 0.211 0.000
0.399 0.211 0.000
0.428 0.211 0.000
0.457 0.211 0.000
0.486 0.211 0.000
0.515 0.211 0.000
0.544 0.211 0.000
0.573 0.211 0.000
0.602 0.211 0.000
0.632 0.211 0.000
0.661 0.211 0.000
0.690 0.211 0.000
0.719 0.211 0.000
0.748 0.211 0.000
0.777 0.211 0.000
0.806 0.211 0.000
0.835 0.211 0.000
0.864 0.211 0.000
0.893 0.211 0.000
0.922 0.211 0.000
0.951 0.211 0.506
0.980 0.211 1.000
1.009 0.211 1.000
1.038 0.211 1.000
1.067 0.211 1.000
1.096 0.211 1.000
1.125 0.211 1.000
-0.298 0.232 0.000
-0.269 0.232 0.000
-0.239 0.232 0.000
-0.210 0.232 0.000
-0.181 0.232 0.000
-0.152 0.232 0.000
-0.123 0.232 0.000
-0.094 0.232 0.000
-0.065 0.232 0.000
-0.036 0.232 0.000
-0.007 0.232 0.000
0.022 0.232 0.000
0.051 0.232 0.000
0.080 0.232 0.000
0.109 0.232 0.000
0.138 0.232 0.000
0.167 0.232 0.000
0.196 0.232 0.000
0.225 0.232 0.000
0.254 0.232 0.000
0.283 0.232 0.000
0.312 0.232 0.000
0.341 0.232 0.000
0.370 0.232 0.000
0.399 0.232 0.000
0.428 0.232 0.000
0.457 0.232 0.000
0.486 0.232 0.000
0.515 0.232 0.000
0.544 0.232 0.000
0.573 0.232 0.000
0.602 0.232 0.000
0.632 0.232 0.000
0.661 0.232 0.000
0.690 0.232 0.000
0.719 0.232 0.000
0.748 0.232 0.000
0.777 0.232 0.000
0.806 0.232 0.000
0.835 0.232 0.000
0.864 0.232 0.000
0.893 0.232 0.503
0.922 0.232 1.000
0.951 0.232 1.000
0.980 0.232 1.000
1.009 0.232 1.000
1.038 0.232 1.000
1.067 0.232 1.000
1.096 0.232 1.000
1.125 0.232 1.000
-0.298 0.253 0.000
-0.269 0.253 0.000
-0.239 0.253 0.000
-0.210 0.253 0.000
-0.181 0.253 0.000
-0.152 0.253 0.000
-0.123 0.253 0.000
-0.094 0.253 0.000
-0.065 0.253 0.000
-0.036 0.253 0.000
-0.007 0.253 0.000
0.022 0.253 0.000
0.051 0.253 0.000
0.080 0.253 0.000
0.109 0.253 0.000
0.138 0.253 0.000
0.167 0.253 0.000
0.196 0.253 0.000
0.225 0.253 0.000
0.254 0.253 0.000
0.283 0.253 0.000
0.312 0.253 0.000
0.341 0.253 0.000
0.370 0.253 0.000
0.399 0.253 0.000
0.428 0.253 0.000
0.457 0.253 0.000
0.486 0.253 0.000
0.515 0.253 0.000
0.544 0.253 0.000
0.573 0.253 0.000
0.602 0.253 0.000
0.632 0.253 0.000
0.661 0.253 0.000
0.690 0.253 0.000
0.719 0.253 0.000
0.748 0.253 0.000
0.777 0.253 0.000
0.806 0.253 0.000
0.835 0.253 0.500
0.864 0.253 1.000
0.893 0.253 1.000
0.922 0.253 1.000
0.951 0.253 1.000
0.980 0.253 1.000
1.009 0.253 1.000
1.038 0.253 1.000
1.067 0.253 1.000
1.096 0.253 1.000
1.125 0.253 1.000
-0.298 0.274 0.000
-0.269 0.274 0.000
-0.239 0.274 0.000
-0.210 0.274 0.000
-0.181 0.274 0.000
-0.152 0.274 0.000
-0.123 0.274 0.000
-0.094 0.274 0.000
-0.065 0.274 0.000
-0.036 0.274 0.000
-0.007 0.274 0.000
0.022 0.274 0.000
0.051 0.274 0.000
0.080 0.274 0.000
0.109 0.274 0.000
0.138 0.274 0.000
0.167 0.274 0.000
0.196 0.274 0.000
0.225 0.274 0.000
0.254 0.274 0.000
0.283 0.274 0.000
0.312 0.274 0.000
0.341 0.274 0.000
0.370 0.274 0.000
0.399 0.274 0.000
0.428 0.274 0.000
0.457 0.274 0.000
0.486 0.274 0.000
0.515 0.274 0.000
0.544 0.274 0.000
0.573 0.274 0.000
0.602 0.274 0.000
0.632 0.274 0.000
0.661 0.274 0.000
0.690 0.274 0.000
0.719 0.274 0.000
0.748 0.274 0.000
0.777 0.274 0.000
0.806 0.274 1.000
0.835 0.274 1.000
0.864 0.274 1.000
0.893 0.274 1.000
0.922 0.274 1.000
0.951 0.274 1.000
0.980 0.274 1.000
1.009 0.274 1.000
1.038 0.274 1.000
1.067 0.274 1.000
1.096 0.274 1.000
1.125 0.274 1.000
-0.298 0.295 0.000
-0.269 0.295 0.000
-0.239 0.295 0.000
-0.210 0.295 0.000
-0.181 0.295 0.000
-0.152 0.295 0.000
-0.123 0.295 0.000
-0.094 0.295 0.000
-0.065 0.295 0.000
-0.036 0.295 0.000
-0.007 0.295 0.000
0.022 0.295 0.000
0.051 0.295 0.000
0.080 0.295 0.000
0.109 0.295 0.000
0.138 0.295 0.000
0.167 0.295 0.000
0.196 0.295 0.000
0.225 0.295 0.000
0.254 0.295 0.000
0.283 0.295 0.000
0.312 0.295 0.000
0.341 0.295 0.000
0.370 0.295 0.000
0.399 0.295 0.000
0.428 0.295 0.000
0.457 0.295 0.000
0.486 0.295 0.000
0.515 0.295 0.000
0.544 0.295 0.000
0.573 0.295 0.000
0.602 0.295 0.000
0.632 0.295 0.000
0.661 0.295 0.000
0.690 0.295 0.000
0.719 0.295 0.000
0.748 0.295 0.509
0.777 0.295 1.000
0.806 0.295 1.000
0.835 0.295 1.000
0.864 0.295 1.000
0.893 0.295 1.000
0.922 0.295 1.000
0.951 0.295 1.000
0.980 0.295 1.000
1.009 0.295 1.000
1.038 0.295 1.000
1.067 0.295 1.000
1.096 0.295 1.000
1.125 0.295 1.000
-0.298 0.316 0.000
-0.269 0.316 0.000
-0.239 0.316 0.000
-0.210 0.316 0.000
-0.181 0.316 0.000
-0.152 0.316 0.000
-0.123 0.316 0.000
-0.094 0.316 0.000
-0.065 0.316 0.000
-0.036 0.316 0.000
-0.007 0.316 0.000
0.022 0.316 0.000
0.051 0.316 0.000
0.080 0.316 0.000
0.109 0.316 0.000
0.138 0.316 0.000
0.167 0.316 0.000
0.196 0.316 0.000
0.225 0.316 0.000
0.254 0.316 0.000
0.283 0.316 0.000
0.312 0.316 0.000
0.341 0.316 0.000
0.370 0.316 0.000
0.399 0.316 0.000
0.428 0.316 0.000
0.457 0.316 0.000
0.486 0.316 0.000
0.515 0.316 0.000
0.544 0.316 0.000
0.573 0.316 0.000
0.602 0.316 0.000
0.632 0.316 0.000
0.661 0.316 0.000
0.690 0.316 0.506
0.719 0.316 1.000
0.748 0.316 1.000
0.777 0.316 1.000
0.806 0.316 1.000
0.835 0.316 1.000
0.864 0.316 1.000
0.893 0.316 1.000
0.922 0.316 1.000
0.951 0.316 1.000
0.980 0.316 1.000
1.009 0.316 1.000
1.038 0.316 1.000
1.067 0.316 1.000
1.096 0.316 1.000
1.125 0.316 1.000
-0.298 0.337 0.000
-0.269 0.337 0.000
-0.239 0.337 0.000
-0.210 0.337 0.000
-0.181 0.337 0.000
-0.152 0.337 0.000
-0.123 0.337 0.000
-0.094 0.337 0.000
-0.065 0.337 0.000
-0.036 0.337 0.000
-0.007 0.337 0.000
0.022 0.337 0.000
0.051 0.337 0.000
0.080 0.337 0.000
0.109 0.337 0.000
0.138 0.337 0.000
0.167 0.337 0.000
0.196 0.337 0.000
0.225 0.337 0.000
0.254 0.337 0.000
0.283 0.337 0.000
0.312 0.337 0.000
0.341 0.337 0.000
0.370 0.337 0.000
0.399 0.337 0.000
0.428 0.337 0.000
0.457 0.337 0.000
0.486 0.337 0.000
0.515 0.337 0.000
0.544 0.337 0.000
0.573 0.337 0.000
0.602 0.337 0.000
0.632 0.337 0.503
0.661 0.337 1.000
0.690 0.337 1.000
0.719 0.337 1.000
0.748 0.337 1.000
0.777 0.337 1.000
0.806 0.337 1.000
0.835 0.337 1.000
0.864 0.337 1.000
0.893 0.337 1.000
0.922 0.337 1.000
0.951 0.337 1.000
0.980 0.337 1.000
1.009 0.337 1.000
1.038 0.337 1.000
1.067 0.337 1.000
1.096 0.337 1.000
1.125 0.337 1.000
-0.298 0.358 0.000
-0.269 0.358 0.000
-0.239 0.358 0.000
-0.210 0.358 0.000
-0.181 0.358 0.000
-0.152 0.358 0.000
-0.123 0.358 0.000
-0.094 0.358 0.000
-0.065 0.358 0.000
-0.036 0.358 0.000
-0.007 0.358 0.000
0.022 0.358 0.000
0.051 0.358 0.000
0.080 0.358 0.000
0.109 0.358 0.000
0.138 0.358 0.000
0.167 0.358 0.000
0.196 0.358 0.000
0.225 0.358 0.000
0.254 0.358 0.000
0.283 0.358 0.000
0.312 0.358 0.000
0.341 0.358 0.000
0.370 0.358 0.000
0.399 0.358 0.000
0.428 0.358 0.000
0.457 0.358 0.000
0.486 0.358 0.000
0.515 0.358 0.000
0.544 0.358 0.000
0.573 0.358 0.500
0.602 0.358 1.000
0.632 0.358 1.000
0.661 0.358 1.000
0.690 0.358 1.000
0.719 0.358 1.000
0.748 0.358 1.000
0.777 0.358 1.000
0.806 0.358 1.000
0.835 0.358 1.000
0.864 0.358 1.000
0.893 0.358 1.000
0.922 0.358 1.000
0.951 0.358 1.000
0.980 0.358 1.000
1.009 0.358 1.000
1.038 0.358 1.000
1.067 0.358 1.000
1.096 0.358 1.000
1.125 0.358 1.000
-0.298 0.379 0.000
-0.269 0.379 0.000
-0.239 0.379 0.000
-0.210 0.379 0.000
-0.181 0.379 0.000
-0.152 0.379 0.000
-0.123 0.379 0.000
-0.094 0.379 0.000
-0.065 0.379 0.000
-0.036 0.379 0.000
-0.007 0.379 0.000
0.022 0.379 0.000
0.051 0.379 0.000
0.080 0.379 0.000
0.109 0.379 0.000
0.138 0.379 0.000
0.167 0.379 0.000
0.196 0.379 0.000
0.225 0.379 0.000
0.254 0.379 0.000
0.283 0.379 0.000
0.312 0.379 0.000
0.341 0.379 0.000
0.370 0.379 0.000
0.399 0.379 0.000
0.428 0.379 0.000
0.457 0.379 0.000
0.486 0.379 0.000
0.515 0.379 0.000
0.544 0.379 1.000
0.573 0.379 1.000
0.602 0.379 1.000
0.632 0.379 1.000
0.661 0.379 1.000
0.690 0.379 1.000
0.719 0.379 1.000
0.748 0.379 1.000
0.777 0.379 1.000
0.806 0.379 1.000
0.835 0.379 1.000
0.864 0.379 1.000
0.893 0.379 1.000
0.922 0.379 1.000
0.951 0.379 1.000
0.980 0.379 1.000
1.009 0.379 1.000
1.038 0.379 1.000
1.067 0.379 1.000
1.096 0.379 1.000
1.125 0.379 1.000
-0.298 0.401 0.000
-0.269 0.401 0.000
-0.239 0.401 0.000
-0.210 0.401 0.000
-0.181 0.401 0.000
-0.152 0.401 0.000
-0.123 0.401 0.000
-0.094 0.401 0.000
-0.065 0.401 0.000
-0.036 0.401 0.000
-0.007 0.401 0.000
0.022 0.401 0.000
0.051 0.401 0.000
0.080 0.401 0.000
0.109 0.401 0.000
0.138 0.401 0.000
0.167 0.401 0.000
0.196 0.401 0.000
0.225 0.401 0.000
0.254 0.401 0.000
0.283 0.401 0.000
0.312 0.401 0.000
0.341 0.401 0.000
0.370 0.401 0.000
0.399 0.401 0.000
0.428 0.401 0.000
0.457 0.401 0.000
0.486 0.401 1.000
0.515 0.401 1.000
0.544 0.401 1.000
0.573 0.401 1.000
0.602 0.401 1.000
0.632 0.401 1.000
0.661 0.401 1.000
0.690 0.401 1.000
0.719 0.401 1.000
0.748 0.401 1.000
0.777 0.401 1.000
0.806 0.401 1.000
0.835 0.401 1.000
0.864 0.401 1.000
0.893 0.401 1.000
0.922 0.401 1.000
0.951 0.401 1.000
0.980 0.401 1.000
1.009 0.401 1.000
1.038 0.401 1.000
1.067 0.401 1.000
1.096 0.401 1.000
1.125 0.401 1.000
-0.298 0.422 0.000
-0.269 0.422 0.000
-0.239 0.422 0.000
-0.210 0.422 0.000
-0.181 0.422 0.000
-0.152 0.422 0.000
-0.123 0.422 0.000
-0.094 0.422 0.000
-0.065 0.422 0.000
-0.036 0.422 0.000
-0.007 0.422 0.000
0.022 0.422 0.000
0.051 0.422 0.000
0.080 0.422 0.000
0.109 0.422 0.000
0.138 0.422 0.000
0.167 0.422 0.000
0.196 0.422 0.000
0.225 0.422 0.000
0.254 0.422 0.000
0.283 0.422 0.000
0.312 0.422 0.000
0.341 0.422 0.000
0.370 0.422 0.000
0.399 0.422 0.000
0.428 0.422 0.506
0.457 0.422 1.000
0.486 0.422 1.000
0.515 0.422 1.000
0.544 0.422 1.000
0.573 0.422 1.000
0.602 0.422 1.000
0.632 0.422 1.000
