  -1.0000000e+00  -1.0000000e+00   1.6250000e+00
  -1.0000000e+00  -9.5918367e-01   1.5850167e+00
  -1.0000000e+00  -9.1836735e-01   1.5466993e+00
  -1.0000000e+00  -8.7755102e-01   1.5100479e+00
  -1.0000000e+00  -8.3673469e-01   1.4750625e+00
  -1.0000000e+00  -7.9591837e-01   1.4417430e+00
  -1.0000000e+00  -7.5510204e-01   1.4100895e+00
  -1.0000000e+00  -7.1428571e-01   1.3801020e+00
  -1.0000000e+00  -6.7346939e-01   1.3517805e+00
  -1.0000000e+00  -6.3265306e-01   1.3251249e+00
  -1.0000000e+00  -5.9183673e-01   1.3001354e+00
  -1.0000000e+00  -5.5102041e-01   1.2768117e+00
  -1.0000000e+00  -5.1020408e-01   1.2551541e+00
  -1.0000000e+00  -4.6938776e-01   1.2351624e+00
  -1.0000000e+00  -4.2857143e-01   1.2168367e+00
  -1.0000000e+00  -3.8775510e-01   1.2001770e+00
  -1.0000000e+00  -3.4693878e-01   1.1851833e+00
  -1.0000000e+00  -3.0612245e-01   1.1718555e+00
  -1.0000000e+00  -2.6530612e-01   1.1601937e+00
  -1.0000000e+00  -2.2448980e-01   1.1501978e+00
  -1.0000000e+00  -1.8367347e-01   1.1418680e+00
  -1.0000000e+00  -1.4285714e-01   1.1352041e+00
  -1.0000000e+00  -1.0204082e-01   1.1302062e+00
  -1.0000000e+00  -6.1224490e-02   1.1268742e+00
  -1.0000000e+00  -2.0408163e-02   1.1252082e+00
  -1.0000000e+00   2.0408163e-02   1.1252082e+00
  -1.0000000e+00   6.1224490e-02   1.1268742e+00
  -1.0000000e+00   1.0204082e-01   1.1302062e+00
  -1.0000000e+00   1.4285714e-01   1.1352041e+00
  -1.0000000e+00   1.8367347e-01   1.1418680e+00
  -1.0000000e+00   2.2448980e-01   1.1501978e+00
  -1.0000000e+00   2.6530612e-01   1.1601937e+00
  -1.0000000e+00   3.0612245e-01   1.1718555e+00
  -1.0000000e+00   3.4693878e-01   1.1851833e+00
  -1.0000000e+00   3.8775510e-01   1.2001770e+00
  -1.0000000e+00   4.2857143e-01   1.2168367e+00
  -1.0000000e+00   4.6938776e-01   1.2351624e+00
  -1.0000000e+00   5.1020408e-01   1.2551541e+00
  -1.0000000e+00   5.5102041e-01   1.2768117e+00
  -1.0000000e+00   5.9183673e-01   1.3001354e+00
  -1.0000000e+00   6.3265306e-01   1.3251249e+00
  -1.0000000e+00   6.7346939e-01   1.3517805e+00
  -1.0000000e+00   7.1428571e-01   1.3801020e+00
  -1.0000000e+00   7.5510204e-01   1.4100895e+00
  -1.0000000e+00   7.9591837e-01   1.4417430e+00
  -1.0000000e+00   8.3673469e-01   1.4750625e+00
  -1.0000000e+00   8.7755102e-01   1.5100479e+00
  -1.0000000e+00   9.1836735e-01   1.5466993e+00
  -1.0000000e+00   9.5918367e-01   1.5850167e+00
  -1.0000000e+00   1.0000000e+00   1.6250000e+00
  -9.5918367e-01  -1.0000000e+00   1.3978893e+00
  -9.5918367e-01  -9.5918367e-01   1.3579060e+00
  -9.5918367e-01  -9.1836735e-01   1.3195886e+00
  -9.5918367e-01  -8.7755102e-01   1.2829372e+00
  -9.5918367e-01  -8.3673469e-01   1.2479518e+00
  -9.5918367e-01  -7.9591837e-01   1.2146323e+00
  -9.5918367e-01  -7.5510204e-01   1.1829788e+00
  -9.5918367e-01  -7.1428571e-01   1.1529913e+00
  -9.5918367e-01  -6.7346939e-01   1.1246698e+00
  -9.5918367e-01  -6.3265306e-01   1.0980142e+00
  -9.5918367e-01  -5.9183673e-01   1.0730247e+00
  -9.5918367e-01  -5.5102041e-01   1.0497010e+00
  -9.5918367e-01  -5.1020408e-01   1.0280434e+00
  -9.5918367e-01  -4.6938776e-01   1.0080517e+00
  -9.5918367e-01  -4.2857143e-01   9.8972603e-01
  -9.5918367e-01  -3.8775510e-01   9.7306631e-01
  -9.5918367e-01  -3.4693878e-01   9.5807256e-01
  -9.5918367e-01  -3.0612245e-01   9.4474478e-01
  -9.5918367e-01  -2.6530612e-01   9.3308297e-01
  -9.5918367e-01  -2.2448980e-01   9.2308713e-01
  -9.5918367e-01  -1.8367347e-01   9.1475727e-01
  -9.5918367e-01  -1.4285714e-01   9.0809338e-01
  -9.5918367e-01  -1.0204082e-01   9.0309546e-01
  -9.5918367e-01  -6.1224490e-02   8.9976352e-01
  -9.5918367e-01  -2.0408163e-02   8.9809754e-01
  -9.5918367e-01   2.0408163e-02   8.9809754e-01
  -9.5918367e-01   6.1224490e-02   8.9976352e-01
  -9.5918367e-01   1.0204082e-01   9.0309546e-01
  -9.5918367e-01   1.4285714e-01   9.0809338e-01
  -9.5918367e-01   1.8367347e-01   9.1475727e-01
  -9.5918367e-01   2.2448980e-01   9.2308713e-01
  -9.5918367e-01   2.6530612e-01   9.3308297e-01
  -9.5918367e-01   3.0612245e-01   9.4474478e-01
  -9.5918367e-01   3.4693878e-01   9.5807256e-01
  -9.5918367e-01   3.8775510e-01   9.7306631e-01
  -9.5918367e-01   4.2857143e-01   9.8972603e-01
  -9.5918367e-01   4.6938776e-01   1.0080517e+00
  -9.5918367e-01   5.1020408e-01   1.0280434e+00
  -9.5918367e-01   5.5102041e-01   1.0497010e+00
  -9.5918367e-01   5.9183673e-01   1.0730247e+00
  -9.5918367e-01   6.3265306e-01   1.0980142e+00
  -9.5918367e-01   6.7346939e-01   1.1246698e+00
  -9.5918367e-01   7.1428571e-01   1.1529913e+00
  -9.5918367e-01   7.5510204e-01   1.1829788e+00
  -9.5918367e-01   7.9591837e-01   1.2146323e+00
  -9.5918367e-01   8.3673469e-01   1.2479518e+00
  -9.5918367e-01   8.7755102e-01   1.2829372e+00
  -9.5918367e-01   9.1836735e-01   1.3195886e+00
  -9.5918367e-01   9.5918367e-01   1.3579060e+00
  -9.5918367e-01   1.0000000e+00   1.3978893e+00
  -9.1836735e-01  -1.0000000e+00   1.2042438e+00
  -9.1836735e-01  -9.5918367e-01   1.1642604e+00
  -9.1836735e-01  -9.1836735e-01   1.1259431e+00
  -9.1836735e-01  -8.7755102e-01   1.0892917e+00
  -9.1836735e-01  -8.3673469e-01   1.0543062e+00
  -9.1836735e-01  -7.9591837e-01   1.0209868e+00
  -9.1836735e-01  -7.5510204e-01   9.8933330e-01
  -9.1836735e-01  -7.1428571e-01   9.5934580e-01
  -9.1836735e-01  -6.7346939e-01   9.3102427e-01
  -9.1836735e-01  -6.3265306e-01   9.0436871e-01
  -9.1836735e-01  -5.9183673e-01   8.7937912e-01
  -9.1836735e-01  -5.5102041e-01   8.5605550e-01
  -9.1836735e-01  -5.1020408e-01   8.3439786e-01
  -9.1836735e-01  -4.6938776e-01   8.1440619e-01
  -9.1836735e-01  -4.2857143e-01   7.9608049e-01
  -9.1836735e-01  -3.8775510e-01   7.7942077e-01
  -9.1836735e-01  -3.4693878e-01   7.6442702e-01
  -9.1836735e-01  -3.0612245e-01   7.5109924e-01
  -9.1836735e-01  -2.6530612e-01   7.3943743e-01
  -9.1836735e-01  -2.2448980e-01   7.2944159e-01
  -9.1836735e-01  -1.8367347e-01   7.2111173e-01
  -9.1836735e-01  -1.4285714e-01   7.1444784e-01
  -9.1836735e-01  -1.0204082e-01   7.0944992e-01
  -9.1836735e-01  -6.1224490e-02   7.0611798e-01
  -9.1836735e-01  -2.0408163e-02   7.0445201e-01
  -9.1836735e-01   2.0408163e-02   7.0445201e-01
  -9.1836735e-01   6.1224490e-02   7.0611798e-01
  -9.1836735e-01   1.0204082e-01   7.0944992e-01
  -9.1836735e-01   1.4285714e-01   7.1444784e-01
  -9.1836735e-01   1.8367347e-01   7.2111173e-01
  -9.1836735e-01   2.2448980e-01   7.2944159e-01
  -9.1836735e-01   2.6530612e-01   7.3943743e-01
  -9.1836735e-01   3.0612245e-01   7.5109924e-01
  -9.1836735e-01   3.4693878e-01   7.6442702e-01
  -9.1836735e-01   3.8775510e-01   7.7942077e-01
  -9.1836735e-01   4.2857143e-01   7.9608049e-01
  -9.1836735e-01   4.6938776e-01   8.1440619e-01
  -9.1836735e-01   5.1020408e-01   8.3439786e-01
  -9.1836735e-01   5.5102041e-01   8.5605550e-01
  -9.1836735e-01   5.9183673e-01   8.7937912e-01
  -9.1836735e-01   6.3265306e-01   9.0436871e-01
  -9.1836735e-01   6.7346939e-01   9.3102427e-01
  -9.1836735e-01   7.1428571e-01   9.5934580e-01
  -9.1836735e-01   7.5510204e-01   9.8933330e-01
  -9.1836735e-01   7.9591837e-01   1.0209868e+00
  -9.1836735e-01   8.3673469e-01   1.0543062e+00
  -9.1836735e-01   8.7755102e-01   1.0892917e+00
  -9.1836735e-01   9.1836735e-01   1.1259431e+00
  -9.1836735e-01   9.5918367e-01   1.1642604e+00
  -9.1836735e-01   1.0000000e+00   1.2042438e+00
  -8.7755102e-01  -1.0000000e+00   1.0409993e+00
  -8.7755102e-01  -9.5918367e-01   1.0010159e+00
  -8.7755102e-01  -9.1836735e-01   9.6269856e-01
  -8.7755102e-01  -8.7755102e-01   9.2604717e-01
  -8.7755102e-01  -8.3673469e-01   8.9106174e-01
  -8.7755102e-01  -7.9591837e-01   8.5774229e-01
  -8.7755102e-01  -7.5510204e-01   8.2608881e-01
  -8.7755102e-01  -7.1428571e-01   7.9610131e-01
  -8.7755102e-01  -6.7346939e-01   7.6777978e-01
  -8.7755102e-01  -6.3265306e-01   7.4112422e-01
  -8.7755102e-01  -5.9183673e-01   7.1613463e-01
  -8.7755102e-01  -5.5102041e-01   6.9281101e-01
  -8.7755102e-01  -5.1020408e-01   6.7115337e-01
  -8.7755102e-01  -4.6938776e-01   6.5116170e-01
  -8.7755102e-01  -4.2857143e-01   6.3283600e-01
  -8.7755102e-01  -3.8775510e-01   6.1617628e-01
  -8.7755102e-01  -3.4693878e-01   6.0118253e-01
  -8.7755102e-01  -3.0612245e-01   5.8785475e-01
  -8.7755102e-01  -2.6530612e-01   5.7619294e-01
  -8.7755102e-01  -2.2448980e-01   5.6619710e-01
  -8.7755102e-01  -1.8367347e-01   5.5786724e-01
  -8.7755102e-01  -1.4285714e-01   5.5120335e-01
  -8.7755102e-01  -1.0204082e-01   5.4620543e-01
  -8.7755102e-01  -6.1224490e-02   5.4287349e-01
  -8.7755102e-01  -2.0408163e-02   5.4120752e-01
  -8.7755102e-01   2.0408163e-02   5.4120752e-01
  -8.7755102e-01   6.1224490e-02   5.4287349e-01
  -8.7755102e-01   1.0204082e-01   5.4620543e-01
  -8.7755102e-01   1.4285714e-01   5.5120335e-01
  -8.7755102e-01   1.8367347e-01   5.5786724e-01
  -8.7755102e-01   2.2448980e-01   5.6619710e-01
  -8.7755102e-01   2.6530612e-01   5.7619294e-01
  -8.7755102e-01   3.0612245e-01   5.8785475e-01
  -8.7755102e-01   3.4693878e-01   6.0118253e-01
  -8.7755102e-01   3.8775510e-01   6.1617628e-01
  -8.7755102e-01   4.2857143e-01   6.3283600e-01
  -8.7755102e-01   4.6938776e-01   6.5116170e-01
  -8.7755102e-01   5.1020408e-01   6.7115337e-01
  -8.7755102e-01   5.5102041e-01   6.9281101e-01
  -8.7755102e-01   5.9183673e-01   7.1613463e-01
  -8.7755102e-01   6.3265306e-01   7.4112422e-01
  -8.7755102e-01   6.7346939e-01   7.6777978e-01
  -8.7755102e-01   7.1428571e-01   7.9610131e-01
  -8.7755102e-01   7.5510204e-01   8.2608881e-01
  -8.7755102e-01   7.9591837e-01   8.5774229e-01
  -8.7755102e-01   8.3673469e-01   8.9106174e-01
  -8.7755102e-01   8.7755102e-01   9.2604717e-01
  -8.7755102e-01   9.1836735e-01   9.6269856e-01
  -8.7755102e-01   9.5918367e-01   1.0010159e+00
  -8.7755102e-01   1.0000000e+00   1.0409993e+00
  -8.3673469e-01  -1.0000000e+00   9.0522494e-01
  -8.3673469e-01  -9.5918367e-01   8.6524160e-01
  -8.3673469e-01  -9.1836735e-01   8.2692423e-01
  -8.3673469e-01  -8.7755102e-01   7.9027283e-01
  -8.3673469e-01  -8.3673469e-01   7.5528741e-01
  -8.3673469e-01  -7.9591837e-01   7.2196796e-01
  -8.3673469e-01  -7.5510204e-01   6.9031448e-01
  -8.3673469e-01  -7.1428571e-01   6.6032698e-01
  -8.3673469e-01  -6.7346939e-01   6.3200545e-01
  -8.3673469e-01  -6.3265306e-01   6.0534989e-01
  -8.3673469e-01  -5.9183673e-01   5.8036030e-01
  -8.3673469e-01  -5.5102041e-01   5.5703668e-01
  -8.3673469e-01  -5.1020408e-01   5.3537904e-01
  -8.3673469e-01  -4.6938776e-01   5.1538737e-01
  -8.3673469e-01  -4.2857143e-01   4.9706167e-01
  -8.3673469e-01  -3.8775510e-01   4.8040195e-01
  -8.3673469e-01  -3.4693878e-01   4.6540819e-01
  -8.3673469e-01  -3.0612245e-01   4.5208041e-01
  -8.3673469e-01  -2.6530612e-01   4.4041861e-01
  -8.3673469e-01  -2.2448980e-01   4.3042277e-01
  -8.3673469e-01  -1.8367347e-01   4.2209291e-01
  -8.3673469e-01  -1.4285714e-01   4.1542902e-01
  -8.3673469e-01  -1.0204082e-01   4.1043110e-01
  -8.3673469e-01  -6.1224490e-02   4.0709916e-01
  -8.3673469e-01  -2.0408163e-02   4.0543318e-01
  -8.3673469e-01   2.0408163e-02   4.0543318e-01
  -8.3673469e-01   6.1224490e-02   4.0709916e-01
  -8.3673469e-01   1.0204082e-01   4.1043110e-01
  -8.3673469e-01   1.4285714e-01   4.1542902e-01
  -8.3673469e-01   1.8367347e-01   4.2209291e-01
  -8.3673469e-01   2.2448980e-01   4.3042277e-01
  -8.3673469e-01   2.6530612e-01   4.4041861e-01
  -8.3673469e-01   3.0612245e-01   4.5208041e-01
  -8.3673469e-01   3.4693878e-01   4.6540819e-01
  -8.3673469e-01   3.8775510e-01   4.8040195e-01
  -8.3673469e-01   4.2857143e-01   4.9706167e-01
  -8.3673469e-01   4.6938776e-01   5.1538737e-01
  -8.3673469e-01   5.1020408e-01   5.3537904e-01
  -8.3673469e-01   5.5102041e-01   5.5703668e-01
  -8.3673469e-01   5.9183673e-01   5.8036030e-01
  -8.3673469e-01   6.3265306e-01   6.0534989e-01
  -8.3673469e-01   6.7346939e-01   6.3200545e-01
  -8.3673469e-01   7.1428571e-01   6.6032698e-01
  -8.3673469e-01   7.5510204e-01   6.9031448e-01
  -8.3673469e-01   7.9591837e-01   7.2196796e-01
  -8.3673469e-01   8.3673469e-01   7.5528741e-01
  -8.3673469e-01   8.7755102e-01   7.9027283e-01
  -8.3673469e-01   9.1836735e-01   8.2692423e-01
  -8.3673469e-01   9.5918367e-01   8.6524160e-01
  -8.3673469e-01   1.0000000e+00   9.0522494e-01
  -7.9591837e-01  -1.0000000e+00   7.9412310e-01
  -7.9591837e-01  -9.5918367e-01   7.5413976e-01
  -7.9591837e-01  -9.1836735e-01   7.1582239e-01
  -7.9591837e-01  -8.7755102e-01   6.7917099e-01
  -7.9591837e-01  -8.3673469e-01   6.4418557e-01
  -7.9591837e-01  -7.9591837e-01   6.1086612e-01
  -7.9591837e-01  -7.5510204e-01   5.7921264e-01
  -7.9591837e-01  -7.1428571e-01   5.4922514e-01
  -7.9591837e-01  -6.7346939e-01   5.2090361e-01
  -7.9591837e-01  -6.3265306e-01   4.9424805e-01
  -7.9591837e-01  -5.9183673e-01   4.6925846e-01
  -7.9591837e-01  -5.5102041e-01   4.4593484e-01
  -7.9591837e-01  -5.1020408e-01   4.2427720e-01
  -7.9591837e-01  -4.6938776e-01   4.0428553e-01
  -7.9591837e-01  -4.2857143e-01   3.8595983e-01
  -7.9591837e-01  -3.8775510e-01   3.6930011e-01
  -7.9591837e-01  -3.4693878e-01   3.5430635e-01
  -7.9591837e-01  -3.0612245e-01   3.4097857e-01
  -7.9591837e-01  -2.6530612e-01   3.2931677e-01
  -7.9591837e-01  -2.2448980e-01   3.1932093e-01
  -7.9591837e-01  -1.8367347e-01   3.1099107e-01
  -7.9591837e-01  -1.4285714e-01   3.0432718e-01
  -7.9591837e-01  -1.0204082e-01   2.9932926e-01
  -7.9591837e-01  -6.1224490e-02   2.9599732e-01
  -7.9591837e-01  -2.0408163e-02   2.9433134e-01
  -7.9591837e-01   2.0408163e-02   2.9433134e-01
  -7.9591837e-01   6.1224490e-02   2.9599732e-01
  -7.9591837e-01   1.0204082e-01   2.9932926e-01
  -7.9591837e-01   1.4285714e-01   3.0432718e-01
  -7.9591837e-01   1.8367347e-01   3.1099107e-01
  -7.9591837e-01   2.2448980e-01   3.1932093e-01
  -7.9591837e-01   2.6530612e-01   3.2931677e-01
  -7.9591837e-01   3.0612245e-01   3.4097857e-01
  -7.9591837e-01   3.4693878e-01   3.5430635e-01
  -7.9591837e-01   3.8775510e-01   3.6930011e-01
  -7.9591837e-01   4.2857143e-01   3.8595983e-01
  -7.9591837e-01   4.6938776e-01   4.0428553e-01
  -7.9591837e-01   5.1020408e-01   4.2427720e-01
  -7.9591837e-01   5.5102041e-01   4.4593484e-01
  -7.9591837e-01   5.9183673e-01   4.6925846e-01
  -7.9591837e-01   6.3265306e-01   4.9424805e-01
  -7.9591837e-01   6.7346939e-01   5.2090361e-01
  -7.9591837e-01   7.1428571e-01   5.4922514e-01
  -7.9591837e-01   7.5510204e-01   5.7921264e-01
  -7.9591837e-01   7.9591837e-01   6.1086612e-01
  -7.9591837e-01   8.3673469e-01   6.4418557e-01
  -7.9591837e-01   8.7755102e-01   6.7917099e-01
  -7.9591837e-01   9.1836735e-01   7.1582239e-01
  -7.9591837e-01   9.5918367e-01   7.5413976e-01
  -7.9591837e-01   1.0000000e+00   7.9412310e-01
  -7.5510204e-01  -1.0000000e+00   7.0502930e-01
  -7.5510204e-01  -9.5918367e-01   6.6504596e-01
  -7.5510204e-01  -9.1836735e-01   6.2672859e-01
  -7.5510204e-01  -8.7755102e-01   5.9007720e-01
  -7.5510204e-01  -8.3673469e-01   5.5509178e-01
  -7.5510204e-01  -7.9591837e-01   5.2177233e-01
  -7.5510204e-01  -7.5510204e-01   4.9011885e-01
